objectid,forest_cod,compartmen,subid,gis_area,lut,survey_yea,productive,const,mix_type,avg_spacin,estb_stems,ba_method,ba_date,dead_fall,dead_stand,dead_surve,comments,spp1,plantdate1,pyr1,pyrtype1,canopy1,yc1,yctype1,age1,mean_dbh1,stems1,height1,ba1,spp2,plantdate2,pyr2,pyrtype2,canopy2,yc2,yctype2,age2,mean_dbh2,stems2,height2,ba2,spp3,plantdate3,pyr3,pyrtype3,canopy3,yc3,yctype3,age3,mean_dbh3,stems3,height3,ba3,spp4,plantdate4,pyr4,pyrtype4,canopy4,yc4,yctype4,age4,mean_dbh4,stems4,height4,ba4,modifiedon,shape_star,shape_stle,com_sub
"16753",LS15,21831J,"3",4.980000000000000,CHF,"2007",100.000000000000000,NONE,,2.000000000000000,"0",PLOT,2010-05-19,"0","0",N,,SS,1995-09-30,"1995",E,100.000000000000000,"28",N,"24",13.000000000000000,"1587",10.500000000000000,"21",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,49759.212158200003614,1031.045403070000020,
"120418",LS09,77290T,"5",3.830000000000000,CHF,"2014",100.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",Y,,SS,2012-09-30,"2012",R,100.000000000000000,"16",N,"7",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,38345.054840099997818,1707.944782060000080,
"55962",LS17,43975Q,"7",8.900000000000000,MHF,"2018",98.000000000000000,NONE,NINT,0.000000000000000,"0",FDCPLT,,"1","1",Y,,SP,2018-09-30,"2018",R,70.000000000000000,"14",N,"1",0.000000000000000,"0",0.000000000000000,"0",ALD,2018-09-30,"2018",R,20.000000000000000,"14",N,"1",0.000000000000000,"0",0.000000000000000,"0",BI,2018-09-30,"2018",R,10.000000000000000,"14",N,"1",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,88977.748321499995654,1899.561807439999939,
"16754",LS15,21831J,"1",13.789999999999999,CHF,"2006",100.000000000000000,NONE,INT,2.000000000000000,"0",PLOT,2010-05-19,"0","0",N,,SS,1995-09-30,"1995",E,95.000000000000000,"28",N,"24",13.000000000000000,"1508",10.500000000000000,"20",SYC,1995-09-30,"1995",E,5.000000000000000,"0",,"24",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,137949.458252000011271,1632.638861559999896,
"120419",LS09,77290T,"7",1.470000000000000,CHF,"2014",95.000000000000000,NONE,,2.100000000000000,"2250",FDC4YR,,"5","2",Y,,SS,2011-09-30,"2011",R,100.000000000000000,"18",N,"8",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,14719.452423099999578,523.074380345999998,
"55963",LS17,43975Q,"6",2.570000000000000,CHF,"2005",85.000000000000000,NONE,INT,0.000000000000000,"0",NONE,,"0","0",N,,NS,2004-09-30,"2004",R,95.000000000000000,"12",N,"15",0.000000000000000,"0",0.000000000000000,"0",BI,2004-09-30,"2004",R,5.000000000000000,"0",,"15",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,25746.191497799998615,719.760938650999947,
"16755",LS15,21831J,"2",6.260000000000000,CHF,"2007",100.000000000000000,NONE,,2.000000000000000,"0",PLOT,2010-05-19,"0","0",N,,SS,1995-09-30,"1995",E,100.000000000000000,"22",,"24",12.500000000000000,"1450",9.000000000000000,"18",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,62637.004303000001528,1059.201687980000088,
"120420",LS09,77290T,"4",1.490000000000000,CHF,"2013",60.000000000000000,NONE,,0.000000000000000,"0",LIDAR,2017-06-27,"0","0",N,,SS,1976-09-30,"1976",E,100.000000000000000,"10",L,"43",17.000000000000000,"1125",20.000000000000000,"26",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,14936.834960899999714,578.491800836000039,
"55964",LS17,43975Q,"4",2.360000000000000,FELLED,"2005",0.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,23567.624969500000589,1098.919017359999998,
"16756",CW01,21832E,"4",0.880000000000000,BAREUP,"2002",0.000000000000000,ESB,,0.000000000000000,"0",NONE,,"0","0",N,,GRS,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",RSH,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,8834.697875980000390,387.686684457000013,
"120421",LS09,77290T,"3",4.770000000000000,CHF,"2014",95.000000000000000,NONE,,2.100000000000000,"2175",FDC4YR,,"7","0",Y,,SS,2011-09-30,"2011",R,100.000000000000000,"18",N,"8",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,47730.375427200000559,878.266528795999989,
"55965",LS17,43976L,"8",2.170000000000000,CHF,"1997",90.000000000000000,NONE,INT,2.400000000000000,"0",NONE,,"0","0",N,,NS,1989-09-30,"1989",E,95.000000000000000,"10",N,"30",0.000000000000000,"0",0.000000000000000,"0",SS,1989-09-30,"1989",E,5.000000000000000,"0",,"30",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,21651.258972200001153,956.140702730000044,
"16757",CW01,21832E,"1",8.310000000000000,CHF,"2017",100.000000000000000,NONE,,2.000000000000000,"0",OCULAR,2017-07-01,"0","0",Y,,SS,1991-09-30,"1991",E,100.000000000000000,"26",,"28",24.000000000000000,"870",21.000000000000000,"39",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,83109.203613299992867,1163.439556959999891,
"120422",LS09,77290T,"1",4.400000000000000,CHF,"2014",80.000000000000000,NONE,,2.300000000000000,"1950",FIS,,"15","2",Y,,SS,2011-09-30,"2011",R,100.000000000000000,"18",N,"8",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,43952.365997300003073,1061.259408200000053,
"55966",LS17,43976L,"2",3.770000000000000,CHF,"2018",97.000000000000000,NONE,,0.000000000000000,"0",FDCPLT,2017-04-07,"9","1",Y,,SS,2018-05-30,"2018",R,100.000000000000000,"20",N,"1",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,37720.091278100000636,1162.156267990000060,
"16763",CW01,21833W,"5",4.770000000000000,CHF,"2015",100.000000000000000,NONE,,2.000000000000000,"0",PLOT,2015-06-05,"0","0",N,,SS,1999-09-30,"1999",E,100.000000000000000,"16",,"20",13.900000000000000,"2017",7.700000000000000,"31",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,47735.993560800001433,1011.037095470000054,
"120423",LS09,77290T,"6",1.660000000000000,CHF,"2014",95.000000000000000,NONE,,2.100000000000000,"2200",FDC4YR,,"8","2",Y,,SS,2011-09-30,"2011",R,100.000000000000000,"18",N,"8",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,16628.590728800001671,762.573157723000008,
"55967",LS17,43976L,"1",10.400000000000000,CHF,"2018",98.000000000000000,NONE,INT,0.000000000000000,"0",FDCPLT,2018-05-30,"13","0",Y,,SS,2018-05-30,"2018",R,68.000000000000000,"18",N,"1",0.000000000000000,"0",0.000000000000000,"0",LPN,2018-05-30,"2018",R,29.000000000000000,"14",N,"1",0.000000000000000,"0",0.000000000000000,"0",BI,1998-01-01,"1998",W,3.000000000000000,"0",,"21",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,103997.851653999998234,1466.319420799999989,
"16764",CW01,21833W,"3",5.520000000000000,CHF,"2015",95.000000000000000,NONE,INT,2.000000000000000,"0",PLOT,2015-06-03,"0","0",N,,JL,1999-09-30,"1999",E,98.000000000000000,"14",,"20",17.600000000000001,"1515",12.199999999999999,"37",SYC,1999-09-30,"1999",E,2.000000000000000,"0",,"20",9.699999999999999,"103",11.199999999999999,"1",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,55169.644958500000939,1155.551085900000089,
"120424",LS09,77291O,"4",6.910000000000000,CHF,"2010",85.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SS,2010-09-30,"2010",R,100.000000000000000,"22",N,"9",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,69082.943908700006432,1144.675085300000092,
"55968",LS17,43976L,"10",0.250000000000000,CHF,"1999",100.000000000000000,NONE,INT,1.700000000000000,"0",NONE,,"0","0",N,,NS,1968-09-30,"1968",E,85.000000000000000,"14",,"51",0.000000000000000,"0",0.000000000000000,"0",SP,1968-09-30,"1968",E,10.000000000000000,"0",,"51",0.000000000000000,"0",0.000000000000000,"0",BI,1968-09-30,"1968",E,5.000000000000000,"0",,"51",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,2534.168060299999979,221.478772845999998,
"16765",LS15,21834R,"2",1.340000000000000,CHF,"2001",100.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SS,2000-09-30,"2000",E,100.000000000000000,"22",N,"19",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,13449.619964600000458,551.413291787000048,
"120425",LS09,77291O,"6",1.250000000000000,CHF,"2013",80.000000000000000,NONE,INT,0.000000000000000,"0",LIDAR,,"0","0",N,,SS,1976-09-30,"1976",E,80.000000000000000,"10",L,"43",0.000000000000000,"0",0.000000000000000,"0",LPS,1976-09-30,"1976",E,20.000000000000000,"16",,"43",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,12526.038024900000892,620.021547822000002,
"55969",LS17,43976L,"6",0.530000000000000,BAREPL,"1985",0.000000000000000,ESB,,0.000000000000000,"0",NONE,,"0","0",N,,GRS,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,5283.559112549999554,738.162272363000056,
"16510",KK02,21763L,"2",5.540000000000000,CHF,"2010",95.000000000000000,NONE,INT,2.100000000000000,"2320",NONE,,"0","0",N,,SS,2006-09-30,"2006",R,88.000000000000000,"18",N,"13",0.000000000000000,"0",0.000000000000000,"0",LPS,2007-09-30,"2007",W,8.000000000000000,"0",,"12",0.000000000000000,"0",0.000000000000000,"0",ALD,2006-09-30,"2006",R,4.000000000000000,"6",N,"13",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,55420.222045900001831,1008.215387839999948,
"120426",LS09,77291O,"7",1.760000000000000,CHF,"2010",85.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SS,2010-09-30,"2010",R,100.000000000000000,"16",N,"9",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,17624.412567100000160,600.806667471999958,
"55970",LS17,43976L,"7",3.150000000000000,CHF,"2007",90.000000000000000,NONE,INT,0.000000000000000,"0",NONE,,"0","0",N,,NS,1989-09-30,"1989",E,90.000000000000000,"18",T,"30",0.000000000000000,"0",0.000000000000000,"0",SS,1989-09-30,"1989",E,5.000000000000000,"0",,"30",0.000000000000000,"0",0.000000000000000,"0",JL,1989-09-30,"1989",E,5.000000000000000,"0",,"30",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,31470.769500700000208,1246.939778930000102,
"16511",KK02,21763L,"5",0.640000000000000,BHF,"1999",100.000000000000000,EXPT,,0.000000000000000,"0",NONE,,"0","0",N,,ASH,1976-09-30,"1976",E,100.000000000000000,"0",,"43",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,6378.541107179999926,430.495645539000009,
"120427",LS09,77291O,"9",1.580000000000000,CHF,"2010",85.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SS,2010-09-30,"2010",R,100.000000000000000,"22",N,"9",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,15816.124938999999358,626.759633994999945,
"55971",LS17,43976L,"9",2.800000000000000,CHF,"1999",100.000000000000000,NONE,INT,1.700000000000000,"0",NONE,,"0","0",N,,NS,1968-09-30,"1968",E,70.000000000000000,"12",,"51",0.000000000000000,"0",0.000000000000000,"0",SP,1968-09-30,"1968",E,30.000000000000000,"10",,"51",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,27958.287750200001028,750.863905463000037,
"16512",KK02,21763L,"21",0.630000000000000,BHF,"2003",100.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",Y,,ALD,1998-09-30,"1998",E,100.000000000000000,"0",,"21",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,6314.236175539999749,335.116858911999998,
"120428",LS09,77291O,"10",1.130000000000000,CHF,"2010",85.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SS,2010-09-30,"2010",R,100.000000000000000,"14",N,"9",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,11285.856597899999542,414.091402178999999,
"55972",LS17,43977G,"1",5.380000000000000,MHF,"2008",90.000000000000000,NONE,INT,0.000000000000000,"0",NONE,,"0","0",N,,SS,1985-09-30,"1985",E,48.000000000000000,"14",L,"34",0.000000000000000,"0",0.000000000000000,"0",BI,1985-09-30,"1985",W,45.000000000000000,"6",L,"34",0.000000000000000,"0",0.000000000000000,"0",SP,1980-09-30,"1980",E,7.000000000000000,"0",,"39",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,53848.748168899997836,1055.763794080000025,
"16513",KK02,21763L,"3",1.010000000000000,CHF,"1999",85.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SS,1985-09-30,"1985",E,100.000000000000000,"22",,"34",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,10127.892120399999840,446.980306128999985,
"120429",LS09,77291O,"8",2.690000000000000,CHF,"2010",85.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SS,2010-09-30,"2010",R,100.000000000000000,"16",N,"9",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,26925.362243700001272,850.770189728999981,
"55973",LS17,43977G,"5",2.080000000000000,CHF,"2008",90.000000000000000,NONE,INT,0.000000000000000,"0",NONE,,"0","0",N,,SS,1986-09-30,"1986",E,50.000000000000000,"12",L,"33",0.000000000000000,"0",0.000000000000000,"0",LPS,1986-09-30,"1986",E,30.000000000000000,"10",L,"33",0.000000000000000,"0",0.000000000000000,"0",SP,1980-09-30,"1980",E,10.000000000000000,"0",,"39",0.000000000000000,"0",0.000000000000000,"0",BI,1980-09-30,"1980",E,10.000000000000000,"0",,"39",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,20831.693054200000915,639.154814003999945,
"16514",KK02,21763L,"14",4.360000000000000,CHF,"2007",90.000000000000000,NONE,,2.000000000000000,"0",OCULAR,2015-11-01,"0","0",N,,SS,1992-09-30,"1992",E,100.000000000000000,"16",,"27",22.000000000000000,"1131",16.000000000000000,"43",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,43589.554931600003329,846.951011911000023,
"120430",LS09,77291O,"1",9.570000000000000,CHF,"2010",85.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SS,2010-09-30,"2010",R,100.000000000000000,"18",N,"9",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,95749.990112300001783,1710.209683119999909,
"55974",LS17,43977G,"2",1.790000000000000,CHF,"2008",80.000000000000000,NONE,INT,0.000000000000000,"0",NONE,,"0","0",N,,LPS,1986-09-30,"1986",E,52.000000000000000,"12",L,"33",0.000000000000000,"0",0.000000000000000,"0",SS,1986-09-30,"1986",E,32.000000000000000,"14",L,"33",0.000000000000000,"0",0.000000000000000,"0",SP,1979-09-30,"1979",E,6.000000000000000,"0",,"40",0.000000000000000,"0",0.000000000000000,"0",BI,1979-09-30,"1979",E,10.000000000000000,"0",,"40",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,17946.869628899999952,537.377307910000013,
"16515",KK02,21763L,"9",2.840000000000000,CHF,"1999",100.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,LPS,1985-09-30,"1985",E,100.000000000000000,"16",,"34",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,28447.806549100001575,781.793909430999975,
"120431",LS09,77291O,"2",5.460000000000000,CHF,"2010",85.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SS,2010-09-30,"2010",R,100.000000000000000,"16",N,"9",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,54644.803680400000303,1280.811595330000046,
"55975",LS17,43977G,"3",1.870000000000000,CHF,"2008",90.000000000000000,NONE,INT,0.000000000000000,"0",NONE,,"0","0",N,,SS,1986-09-30,"1986",E,56.000000000000000,"14",L,"33",0.000000000000000,"0",0.000000000000000,"0",SP,1979-09-30,"1979",E,34.000000000000000,"8",L,"40",0.000000000000000,"0",0.000000000000000,"0",BI,1981-09-30,"1981",E,10.000000000000000,"0",,"38",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,18718.346038799998496,600.521397855000032,
"16516",LS15,21764G,"1",9.560000000000000,CHF,"2009",100.000000000000000,NONE,INT,2.000000000000000,"2550",NONE,2016-02-05,"0","0",N,,SS,2001-09-30,"2001",R,93.000000000000000,"22",N,"18",13.000000000000000,"1733",8.000000000000000,"23",JL,2001-09-30,"2001",R,4.000000000000000,"0",,"18",12.000000000000000,"88",8.000000000000000,"1",BI,2001-09-30,"2001",R,3.000000000000000,"0",,"18",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,95629.543914800000493,1515.452496500000052,
"120432",LS09,77291O,"5",1.120000000000000,SCRUB,"1989",0.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,OB,,"0",E,100.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,11225.896118200000274,517.437631961999955,
"55976",LS17,43977G,"6",0.550000000000000,BHF,"1993",90.000000000000000,NONE,INT,0.000000000000000,"0",NONE,,"0","0",N,,BI,1980-09-30,"1980",E,80.000000000000000,"0",,"39",0.000000000000000,"0",0.000000000000000,"0",SP,1979-09-30,"1979",E,10.000000000000000,"0",,"40",0.000000000000000,"0",0.000000000000000,"0",NS,1979-09-30,"1979",E,5.000000000000000,"0",,"40",0.000000000000000,"0",0.000000000000000,"0",OB,1980-09-30,"1980",E,5.000000000000000,"0",,"39",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,5461.063171390000207,312.308838896999987,
"16517",LS15,21765B,"2",0.930000000000000,MHF,"2013",85.000000000000000,NONE,INT,2.000000000000000,"2200",FDC4YR,,"0","0",Y,,JL,2010-09-30,"2010",R,60.000000000000000,"14",N,"9",0.000000000000000,"0",0.000000000000000,"0",OAK,2010-09-30,"2010",R,20.000000000000000,"8",N,"9",0.000000000000000,"0",0.000000000000000,"0",ALD,2010-09-30,"2010",R,10.000000000000000,"0",,"9",0.000000000000000,"0",0.000000000000000,"0",BI,2010-09-30,"2010",E,10.000000000000000,"0",,"9",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,9314.893463129999873,594.327333049000003,
"120433",LS09,77292J,"1",3.200000000000000,CHF,"2013",80.000000000000000,NONE,,2.100000000000000,"0",LIDAR,,"0","0",N,,LPS,1975-09-30,"1975",E,100.000000000000000,"4",L,"44",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,31997.256286600000749,1166.461429859999953,
